NIT;SUBSECTOR;VENTAS;GASTOFINANCIERO
800100610;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;178403215000;2740627000
800110385;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;45049483000;1245029000
800149695;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;948590980000;6044327000
800205416;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;45695748000;780430000
800206075;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;29402224000;340834000
800208865;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;68172893000;89933000
800232359;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;30908169000;352980000
800233307;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;36309591000;344991000
800249542;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;31278226000;134574000
800250382;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;162603181000;1462388000
800251760;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;149835678000;7346751000
802009120;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;104660223000;1505742000
804009440;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;57321584000;971852000
804009588;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;28334959000;255703000
805021148;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;44632913000;324592000
805030765;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;104244022000;1259006000
806009848;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;18363965000;58768000
811009393;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;20796498000;83321000
811016426;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;230280267000;2266895000
811042584;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;27446387000;419174000
816001182;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;1086806075000;14962199000
816007864;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;21160508000;895618000
828002423;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;26158728000;285000000
830010337;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;516718280000;4075095000
830014061;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;25944924000;260796000
830015923;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;61999050000;5249194000
830017238;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;22022270000;59935000
830033494;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;48304993000;472195000
830068119;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;111554153000;1306181000
830070192;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;18977764000;575722000
830106920;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;144836652000;3183172000
830116746;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;38165670000;278932000
830123806;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;23935348000;185970000
860000294;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;33298128000;24415000
860009397;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;92588476000;29061000
860013570;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;1399363085000;15136256000
860019041;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;98852022000;1440742000
860500862;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;56693352000;5791033000
890101553;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;322383561000;7800000
890102603;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;28747195000;605421000
890111311;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;29201514000;189688000
890200732;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;37422042000;1614216000
890208788;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;397164033000;2020464000
890303208;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;1034469030000;10057749000
890312452;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;46141612000;301980000
890331949;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;72255812000;111754000
890922891;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;34058837000;1509710000
890929073;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;30108548000;69962000
890941663;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;217567372000;1358179000
891409291;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;195889512000;817023000
892300678;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;588385040000;2693683000
900078437;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;48378750000;308489000
900098550;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;85284639000;1975764000
900124455;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;52878931000;915009000
900149596;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;72043939000;1850075000
900219866;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;207620977000;857424000
900297009;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;57136075000;353237000
900301507;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;7525985000;162696000
900365205;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;18774385000;61395000
900405072;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;85278944000;24000000
900426293;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;2778525000;7672000
900509658;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;6054403000;143929000
900580962;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;46973570000;412981000
900618831;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;15107693000;90662000
900625864;COMERCIO DE FARMACÉUTICOS, COSMÉTICOS Y PRODUCTOS DE TOCADOR;27843468000;3019078000
800077828;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;50365392000;644005000
800092723;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;35787225000;398840000
800104007;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;34950744000;628392000
805017697;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;68470101000;1344300000
809000555;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;158686956000;3307521000
811027317;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;50539568000;1249731000
811046781;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;14532849000;164657000
816006234;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;10022282000;33533000
830010613;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;63899213000;56151000
830023844;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;56497411000;319665000
830027231;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;38129213000;1094139000
830038757;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;12016747000;22511000
830080150;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;16190729000;213625000
830127647;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;58735404000;530228000
860002590;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;363464559000;1118310000
860039444;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;126087609000;1571278000
860048429;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;101758643000;1579000000
860048867;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;186948539000;1830099000
860058979;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;68309302000;933520000
860060256;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;3297829000;141259000
860511458;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;69475772000;1758987000
860527447;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;30782477000;559078000
890705079;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;10068165000;148468000
890707192;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;93494015000;1207639000
890901264;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;217875795000;2014750000
890912426;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;85154467000;1916444000
890917018;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;48341819000;1063686000
890919549;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;140844794000;931820000
890938020;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;232847139000;747544000
900078854;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;15306163000;106228000
900083408;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;61039685000;1355772000
900103963;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;29631602000;569347000
900128196;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;11711195000;226270000
900236955;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;46665963000;1203956000
900250415;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;45649775000;374907000
900433421;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;35387196000;665144000
900479595;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;4485627000;292396000
900560774;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;76688436000;1768027000
4006600069;COMERCIO DE QUÍMICOS Y AGROQUÍMICOS;403787249760;9744460180
800004800;COMERCIO DE REPUESTOS;58482333000;182272000
800055730;COMERCIO DE REPUESTOS;29468270000;133974000
800095007;COMERCIO DE REPUESTOS;26893975000;129067000
800108983;COMERCIO DE REPUESTOS;40214341000;1842068000
800128680;COMERCIO DE REPUESTOS;61457395000;900745000
800164764;COMERCIO DE REPUESTOS;23572426000;465000000
800166833;COMERCIO DE REPUESTOS;49298472000;1947317000
800199889;COMERCIO DE REPUESTOS;33557905000;353900000
800214589;COMERCIO DE REPUESTOS;33224465000;495635000
800239064;COMERCIO DE REPUESTOS;141928728000;1575312000
805015792;COMERCIO DE REPUESTOS;14343205000;535588000
811004112;COMERCIO DE REPUESTOS;36086178000;238437000
811041369;COMERCIO DE REPUESTOS;96997103000;430852000
813007147;COMERCIO DE REPUESTOS;43082210000;1655538000
830050604;COMERCIO DE REPUESTOS;98583051000;1187509000
830056113;COMERCIO DE REPUESTOS;103831595000;3186670000
830065609;COMERCIO DE REPUESTOS;143221875000;9645638000
830073570;COMERCIO DE REPUESTOS;49822993000;643066000
830084544;COMERCIO DE REPUESTOS;31570342000;491091000
830084939;COMERCIO DE REPUESTOS;10627611000;1287551000
830096047;COMERCIO DE REPUESTOS;40817081000;1540927000
860350170;COMERCIO DE REPUESTOS;21713000000;702861000
890300225;COMERCIO DE REPUESTOS;402812334000;3663207000
890304140;COMERCIO DE REPUESTOS;60485624000;151985000
890304855;COMERCIO DE REPUESTOS;41219645000;344429000
890900323;COMERCIO DE REPUESTOS;18130469000;790856000
890900910;COMERCIO DE REPUESTOS;20141398000;585284000
890942047;COMERCIO DE REPUESTOS;25727713000;136390000
891409156;COMERCIO DE REPUESTOS;28509259000;931761000
900011355;COMERCIO DE REPUESTOS;19436422000;629744000
4005501444;COMERCIO DE REPUESTOS;44143239225;2038970027
5213031258;COMERCIO DE REPUESTOS;256380000;2628158000
19133055;COMERCIO DE VARIEDADES Y VESTUARIO;30251884000;91480000
800004599;COMERCIO DE VARIEDADES Y VESTUARIO;32244644000;153885000
800005751;COMERCIO DE VARIEDADES Y VESTUARIO;39888268000;149263000
800006583;COMERCIO DE VARIEDADES Y VESTUARIO;44134719000;52682000
800012547;COMERCIO DE VARIEDADES Y VESTUARIO;19963831000;90290000
800014656;COMERCIO DE VARIEDADES Y VESTUARIO;9149658000;11554000
800024711;COMERCIO DE VARIEDADES Y VESTUARIO;34368512000;273317000
800042972;COMERCIO DE VARIEDADES Y VESTUARIO;41146159000;6702584000
800043910;COMERCIO DE VARIEDADES Y VESTUARIO;43237018000;930597000
800049489;COMERCIO DE VARIEDADES Y VESTUARIO;13088166000;171517000
800077198;COMERCIO DE VARIEDADES Y VESTUARIO;41706317000;445021000
800080730;COMERCIO DE VARIEDADES Y VESTUARIO;36691118000;1220535000
800081664;COMERCIO DE VARIEDADES Y VESTUARIO;80917710000;2639000
800100159;COMERCIO DE VARIEDADES Y VESTUARIO;346958769000;9775000
800118399;COMERCIO DE VARIEDADES Y VESTUARIO;7777081000;52396000
800128431;COMERCIO DE VARIEDADES Y VESTUARIO;1753612000;13162000
800128867;COMERCIO DE VARIEDADES Y VESTUARIO;26188271000;319428000
800130144;COMERCIO DE VARIEDADES Y VESTUARIO;19557954000;332000000
800138082;COMERCIO DE VARIEDADES Y VESTUARIO;40547282000;782541000
800147745;COMERCIO DE VARIEDADES Y VESTUARIO;84857542000;3360248000
800153832;COMERCIO DE VARIEDADES Y VESTUARIO;20838619000;1256802000
800153970;COMERCIO DE VARIEDADES Y VESTUARIO;21653958000;790648000
800157025;COMERCIO DE VARIEDADES Y VESTUARIO;37367555000;66226000
800158519;COMERCIO DE VARIEDADES Y VESTUARIO;9730812000;33536000
800160705;COMERCIO DE VARIEDADES Y VESTUARIO;17575088000;1019539000
800165720;COMERCIO DE VARIEDADES Y VESTUARIO;71721397000;332763000
800167919;COMERCIO DE VARIEDADES Y VESTUARIO;116148343000;3629990000
800180542;COMERCIO DE VARIEDADES Y VESTUARIO;51159103000;328644000
800200934;COMERCIO DE VARIEDADES Y VESTUARIO;135961545000;5652138000
800216317;COMERCIO DE VARIEDADES Y VESTUARIO;13142878000;248653000
800229885;COMERCIO DE VARIEDADES Y VESTUARIO;31756185000;540181000
800248470;COMERCIO DE VARIEDADES Y VESTUARIO;32693873000;132652000
802024696;COMERCIO DE VARIEDADES Y VESTUARIO;85160577000;114784000
804006601;COMERCIO DE VARIEDADES Y VESTUARIO;53898581000;1886322000
804011227;COMERCIO DE VARIEDADES Y VESTUARIO;6032912000;255899000
805003576;COMERCIO DE VARIEDADES Y VESTUARIO;86594312000;502180000
805004875;COMERCIO DE VARIEDADES Y VESTUARIO;126017532000;1815080000
805014351;COMERCIO DE VARIEDADES Y VESTUARIO;108455754000;3138800000
811004786;COMERCIO DE VARIEDADES Y VESTUARIO;55497637000;653998000
811005628;COMERCIO DE VARIEDADES Y VESTUARIO;35476004000;237524000
811009978;COMERCIO DE VARIEDADES Y VESTUARIO;27127349000;161766000
811018613;COMERCIO DE VARIEDADES Y VESTUARIO;32898331000;301739000
811018676;COMERCIO DE VARIEDADES Y VESTUARIO;168019605000;2253518000
811018771;COMERCIO DE VARIEDADES Y VESTUARIO;393790845000;1372302000
811021363;COMERCIO DE VARIEDADES Y VESTUARIO;159279157000;652732000
811033587;COMERCIO DE VARIEDADES Y VESTUARIO;426712000;5000
811037864;COMERCIO DE VARIEDADES Y VESTUARIO;108198114000;927848000
811041746;COMERCIO DE VARIEDADES Y VESTUARIO;47601086000;338359000
811043685;COMERCIO DE VARIEDADES Y VESTUARIO;8570172000;983422000
811044814;COMERCIO DE VARIEDADES Y VESTUARIO;407794989000;4760422000
811045326;COMERCIO DE VARIEDADES Y VESTUARIO;16345039000;73536000
815000213;COMERCIO DE VARIEDADES Y VESTUARIO;25529225000;80535000
816001771;COMERCIO DE VARIEDADES Y VESTUARIO;21856466000;11577000
816004998;COMERCIO DE VARIEDADES Y VESTUARIO;53672000000;1381553000
830003583;COMERCIO DE VARIEDADES Y VESTUARIO;61835355000;44449000
830009550;COMERCIO DE VARIEDADES Y VESTUARIO;28582189000;146631000
830026496;COMERCIO DE VARIEDADES Y VESTUARIO;19433977000;24547000
830048328;COMERCIO DE VARIEDADES Y VESTUARIO;46124432000;1087852000
830051740;COMERCIO DE VARIEDADES Y VESTUARIO;56602363000;795000000
830054364;COMERCIO DE VARIEDADES Y VESTUARIO;25226803000;258343000
830056149;COMERCIO DE VARIEDADES Y VESTUARIO;61938912000;769645000
830057082;COMERCIO DE VARIEDADES Y VESTUARIO;17970085000;33457000
830058801;COMERCIO DE VARIEDADES Y VESTUARIO;27941673000;96511000
830119397;COMERCIO DE VARIEDADES Y VESTUARIO;37790345000;252795000
830141678;COMERCIO DE VARIEDADES Y VESTUARIO;19832997000;36243000
830508017;COMERCIO DE VARIEDADES Y VESTUARIO;743780142;4466752
830513134;COMERCIO DE VARIEDADES Y VESTUARIO;246997760000;12179251000
832000662;COMERCIO DE VARIEDADES Y VESTUARIO;179427356000;759717000
860001449;COMERCIO DE VARIEDADES Y VESTUARIO;24469964000;759112000
860025639;COMERCIO DE VARIEDADES Y VESTUARIO;170338580000;251207000
860045854;COMERCIO DE VARIEDADES Y VESTUARIO;386147469000;4325908000
860048245;COMERCIO DE VARIEDADES Y VESTUARIO;26416504000;1347339000
860049210;COMERCIO DE VARIEDADES Y VESTUARIO;35800924000;135004000
860052988;COMERCIO DE VARIEDADES Y VESTUARIO;23975271000;86542000
860052989;COMERCIO DE VARIEDADES Y VESTUARIO;74445758000;3612231000
860065278;COMERCIO DE VARIEDADES Y VESTUARIO;50396836000;2600684000
860513038;COMERCIO DE VARIEDADES Y VESTUARIO;9766509000;91516000
860516806;COMERCIO DE VARIEDADES Y VESTUARIO;298561094000;10299700000
860520243;COMERCIO DE VARIEDADES Y VESTUARIO;146632592000;1233188000
860523795;COMERCIO DE VARIEDADES Y VESTUARIO;55962306000;260750000
860524523;COMERCIO DE VARIEDADES Y VESTUARIO;14969753000;110693000
860527377;COMERCIO DE VARIEDADES Y VESTUARIO;122144186000;1139456000
860528396;COMERCIO DE VARIEDADES Y VESTUARIO;28198901000;123542000
860534244;COMERCIO DE VARIEDADES Y VESTUARIO;91868289000;2413738000
860534458;COMERCIO DE VARIEDADES Y VESTUARIO;19947809000;177474000
890105410;COMERCIO DE VARIEDADES Y VESTUARIO;3468358000;2200000
890109108;COMERCIO DE VARIEDADES Y VESTUARIO;1595255000;31048000
890109640;COMERCIO DE VARIEDADES Y VESTUARIO;161845438000;16756553000
890200722;COMERCIO DE VARIEDADES Y VESTUARIO;29111276000;371716000
890300234;COMERCIO DE VARIEDADES Y VESTUARIO;94174013000;59647000
890301753;COMERCIO DE VARIEDADES Y VESTUARIO;141972345000;1161319000
890301951;COMERCIO DE VARIEDADES Y VESTUARIO;52065652000;2304000
890308664;COMERCIO DE VARIEDADES Y VESTUARIO;22433530000;97184000
890316662;COMERCIO DE VARIEDADES Y VESTUARIO;32486174000;848000
890317339;COMERCIO DE VARIEDADES Y VESTUARIO;46604612000;656796000
890318197;COMERCIO DE VARIEDADES Y VESTUARIO;5814830000;56016000
890319112;COMERCIO DE VARIEDADES Y VESTUARIO;41522216000;394413000
890319797;COMERCIO DE VARIEDADES Y VESTUARIO;57184561000;9420000
890406136;COMERCIO DE VARIEDADES Y VESTUARIO;31591623000;2105319000
890701355;COMERCIO DE VARIEDADES Y VESTUARIO;24588130000;555851000
890705018;COMERCIO DE VARIEDADES Y VESTUARIO;65173928000;1091834000
890801339;COMERCIO DE VARIEDADES Y VESTUARIO;302450725000;763974000
890900372;COMERCIO DE VARIEDADES Y VESTUARIO;32267327000;636380000
890901218;COMERCIO DE VARIEDADES Y VESTUARIO;66809942000;534035000
890903995;COMERCIO DE VARIEDADES Y VESTUARIO;113902412000;2977160000
890904769;COMERCIO DE VARIEDADES Y VESTUARIO;34319737000;480021000
890908643;COMERCIO DE VARIEDADES Y VESTUARIO;83857606000;602465000
890923351;COMERCIO DE VARIEDADES Y VESTUARIO;52103512000;1000000
890926803;COMERCIO DE VARIEDADES Y VESTUARIO;128960789000;4064355000
890932279;COMERCIO DE VARIEDADES Y VESTUARIO;150414479000;3276620000
890934546;COMERCIO DE VARIEDADES Y VESTUARIO;84710994000;707000
890935064;COMERCIO DE VARIEDADES Y VESTUARIO;15382826000;26994000
890937015;COMERCIO DE VARIEDADES Y VESTUARIO;78249635000;112041000
890942898;COMERCIO DE VARIEDADES Y VESTUARIO;33501208000;639120000
891002081;COMERCIO DE VARIEDADES Y VESTUARIO;20856564000;139869000
891103139;COMERCIO DE VARIEDADES Y VESTUARIO;21051978000;35354000
891223928;COMERCIO DE VARIEDADES Y VESTUARIO;72077847000;38362000
891401416;COMERCIO DE VARIEDADES Y VESTUARIO;37319654000;784856000
891857733;COMERCIO DE VARIEDADES Y VESTUARIO;25907896000;6852000
900008215;COMERCIO DE VARIEDADES Y VESTUARIO;24410698000;732000
900015993;COMERCIO DE VARIEDADES Y VESTUARIO;6854441000;18055000
900047874;COMERCIO DE VARIEDADES Y VESTUARIO;53633570000;300313000
900054711;COMERCIO DE VARIEDADES Y VESTUARIO;136926549000;6732442000
900074364;COMERCIO DE VARIEDADES Y VESTUARIO;117241912000;1429641000
900080983;COMERCIO DE VARIEDADES Y VESTUARIO;2252199000;16495000
900111960;COMERCIO DE VARIEDADES Y VESTUARIO;22478521000;37313000
900136788;COMERCIO DE VARIEDADES Y VESTUARIO;24754307000;478461000
900141518;COMERCIO DE VARIEDADES Y VESTUARIO;17636979000;244291000
900152232;COMERCIO DE VARIEDADES Y VESTUARIO;20751923000;671333000
900156826;COMERCIO DE VARIEDADES Y VESTUARIO;98488526000;146211000
900184576;COMERCIO DE VARIEDADES Y VESTUARIO;9765552000;979475000
900197265;COMERCIO DE VARIEDADES Y VESTUARIO;104741005000;12775000
900207085;COMERCIO DE VARIEDADES Y VESTUARIO;96928572000;575581000
900232961;COMERCIO DE VARIEDADES Y VESTUARIO;36852359000;229857000
900262186;COMERCIO DE VARIEDADES Y VESTUARIO;49509276000;66819000
900267516;COMERCIO DE VARIEDADES Y VESTUARIO;5105614000;51524000
900267523;COMERCIO DE VARIEDADES Y VESTUARIO;4268390000;119531000
900279037;COMERCIO DE VARIEDADES Y VESTUARIO;2629684000;50109000
900296271;COMERCIO DE VARIEDADES Y VESTUARIO;26783470000;1298142000
